User,Card,Year,Month,Day,Amount,UseChip,MerchantName,MerchantCity,MerchantCountry,Zip,MCC,target
564.0,1.0,2011.0,12.0,19.0,$40.75,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,51694.67689524219,5912.0,Yes
564.0,1.0,2011.0,12.0,19.0,$221.97,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
576.0,2.0,2013.0,2.0,11.0,$478.06,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
576.0,2.0,2013.0,2.0,15.0,$223.49,Swipe Transaction,Spencers Furnishings,Tegucigalpa,Honduras,51694.67689524219,5712.0,Yes
576.0,2.0,2013.0,2.0,18.0,$39.97,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
582.0,1.0,2013.0,2.0,11.0,$84.39,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
582.0,1.0,2013.0,2.0,11.0,$156.83,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,51694.67689524219,5912.0,Yes
586.0,3.0,2017.0,1.0,12.0,$89.30,Chip Transaction,Drews Package Store,Caracas,Venezuela,51694.67689524219,5921.0,Yes
588.0,4.0,2012.0,3.0,15.0,$66.82,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
588.0,4.0,2012.0,3.0,17.0,$273.08,Swipe Transaction,Franklins Jewelry,Tegucigalpa,Honduras,51694.67689524219,5094.0,Yes
588.0,4.0,2012.0,3.0,17.0,$78.90,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
588.0,4.0,2012.0,3.0,22.0,$8.28,Swipe Transaction,Kaelyns Drycleaning,Tegucigalpa,Honduras,51694.67689524219,7210.0,Yes
590.0,2.0,2019.0,3.0,16.0,$103.37,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,USA,19440.0,5300.0,Yes
590.0,2.0,2019.0,3.0,16.0,$434.78,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,USA,19440.0,5300.0,Yes
590.0,2.0,2019.0,3.0,17.0,$70.46,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,USA,19440.0,5300.0,Yes
590.0,2.0,2019.0,3.0,18.0,$13.65,Chip Transaction,Supermarket Chain 1,Hatfield,USA,19440.0,5411.0,Yes
590.0,2.0,2019.0,3.0,18.0,$152.23,Chip Transaction,Department Store 3,Lansdale,USA,19446.0,5311.0,Yes
590.0,2.0,2019.0,3.0,18.0,$41.25,Chip Transaction,Nguyen Hatfield Limousine,Hatfield,USA,19440.0,4121.0,Yes
590.0,2.0,2019.0,3.0,18.0,$36.70,Chip Transaction,Supermarket Chain 1,Hatfield,USA,19440.0,5411.0,Yes
603.0,3.0,2016.0,7.0,31.0,$210.62,Chip Transaction,Leroux Caracas Jewelers,Caracas,Venezuela,51694.67689524219,5094.0,Yes
606.0,1.0,2016.0,10.0,25.0,$281.30,Swipe Transaction,Jones Lodge,Caracas,Venezuela,51694.67689524219,7011.0,Yes
606.0,1.0,2016.0,10.0,25.0,$49.37,Swipe Transaction,Stetsons Caracas Clothing,Caracas,Venezuela,51694.67689524219,5651.0,Yes
606.0,1.0,2016.0,10.0,25.0,$98.11,Swipe Transaction,Georgias Wholesale,Caracas,Venezuela,51694.67689524219,5310.0,Yes
620.0,2.0,2016.0,4.0,9.0,$59.97,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
620.0,2.0,2016.0,4.0,9.0,$353.34,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
620.0,2.0,2016.0,4.0,11.0,$202.65,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
630.0,0.0,2016.0,2.0,4.0,$7.80,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,51694.67689524219,5912.0,Yes
630.0,0.0,2016.0,2.0,4.0,$65.90,Chip Transaction,Allstar Gently Used Clothes,Sofia,Bulgaria,51694.67689524219,5651.0,Yes
630.0,0.0,2016.0,2.0,8.0,$42.36,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,51694.67689524219,5912.0,Yes
639.0,0.0,2017.0,1.0,31.0,$2.43,Chip Transaction,Abe Grocery,Simi Valley,USA,93065.0,5411.0,Yes
639.0,0.0,2017.0,1.0,31.0,$19.70,Chip Transaction,Wholesale Club 1,Santa Barbara,USA,93101.0,5300.0,Yes
639.0,0.0,2017.0,2.0,1.0,$12.11,Chip Transaction,Money Transfer Company 1,Simi Valley,USA,93065.0,4829.0,Yes
639.0,0.0,2017.0,2.0,2.0,$300.93,Swipe Transaction,Abe Clothing,Simi Valley,USA,93065.0,5651.0,Yes
645.0,1.0,2017.0,2.0,14.0,$188.61,Online Transaction,Department Store 8,San Jose ,USA,51694.67689524219,5311.0,Yes
648.0,2.0,2002.0,5.0,26.0,$1.46,Online Transaction,High End Goods Store 2,San Jose ,USA,51694.67689524219,5719.0,Yes
648.0,2.0,2002.0,5.0,26.0,$704.65,Online Transaction,Auto Parts Company 4,San Jose ,USA,51694.67689524219,5533.0,Yes
652.0,0.0,2011.0,7.0,28.0,$88.40,Online Transaction,Ride Sharing Company 2,San Jose ,USA,51694.67689524219,4121.0,Yes
652.0,0.0,2011.0,7.0,28.0,$44.25,Swipe Transaction,Reyes Wholesale,Moscow,Russia,51694.67689524219,5310.0,Yes
652.0,0.0,2011.0,7.0,28.0,$134.69,Online Transaction,Digital Content Company 3,San Jose ,USA,51694.67689524219,5815.0,Yes
652.0,0.0,2011.0,7.0,28.0,$108.82,Swipe Transaction,Reyes Wholesale,Moscow,Russia,51694.67689524219,5310.0,Yes
652.0,0.0,2011.0,7.0,28.0,$0.32,Online Transaction,Software-Hardware Company 1,San Jose ,USA,51694.67689524219,5045.0,Yes
662.0,1.0,2008.0,11.0,3.0,$85.26,Swipe Transaction,Department Store 10,Istanbul,Turkey,51694.67689524219,5311.0,Yes
662.0,1.0,2008.0,11.0,3.0,$0.11,Swipe Transaction,Convenience Store Chain 1,Istanbul,Turkey,51694.67689524219,5499.0,Yes
682.0,2.0,2014.0,3.0,28.0,$7.65,Online Transaction,Delivery Company 1,San Jose ,USA,51694.67689524219,4214.0,Yes
682.0,2.0,2014.0,3.0,28.0,$143.48,Swipe Transaction,Hamzas Grocery,Mexico City,Mexico,51694.67689524219,5411.0,Yes
682.0,2.0,2014.0,3.0,28.0,$78.25,Swipe Transaction,Miller Bar,Mexico City,Mexico,51694.67689524219,5813.0,Yes
682.0,2.0,2014.0,3.0,28.0,$123.28,Online Transaction,Clothing Store 4,San Jose ,USA,51694.67689524219,5651.0,Yes
682.0,2.0,2014.0,3.0,31.0,$3.79,Online Transaction,Fast Food Chain 16,San Jose ,USA,51694.67689524219,5814.0,Yes
694.0,1.0,2012.0,4.0,7.0,$95.76,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
706.0,5.0,2016.0,2.0,11.0,$1.84,Swipe Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
711.0,0.0,2007.0,6.0,25.0,$1.51,Swipe Transaction,Annes Supermarket,Macon,USA,31201.0,5411.0,Yes
711.0,0.0,2007.0,6.0,25.0,$54.74,Swipe Transaction,High End Goods Store 1,Macon,USA,31205.0,5719.0,Yes
711.0,0.0,2007.0,6.0,25.0,$10.50,Online Transaction,Online Casino 2,San Jose ,USA,51694.67689524219,7801.0,Yes
720.0,1.0,2016.0,3.0,1.0,$138.06,Swipe Transaction,Allstar Gently Used Clothes,Sofia,Bulgaria,51694.67689524219,5651.0,Yes
720.0,1.0,2016.0,3.0,3.0,$207.97,Swipe Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
731.0,0.0,2011.0,9.0,21.0,$11.40,Online Transaction,High End Goods Store 2,San Jose ,USA,51694.67689524219,5719.0,Yes
731.0,0.0,2011.0,9.0,21.0,$29.03,Online Transaction,Wholesale Club 1,San Jose ,USA,51694.67689524219,5300.0,Yes
731.0,0.0,2011.0,9.0,21.0,$0.12,Online Transaction,Electronics Merchandiser 1,San Jose ,USA,51694.67689524219,5732.0,Yes
731.0,0.0,2011.0,9.0,21.0,$3.35,Online Transaction,Discount Store 1,San Jose ,USA,51694.67689524219,5310.0,Yes
731.0,0.0,2011.0,9.0,21.0,$33.29,Online Transaction,Department Store 9,San Jose ,USA,51694.67689524219,5311.0,Yes
731.0,2.0,2017.0,1.0,17.0,$67.76,Chip Transaction,Georgias Wholesale,Caracas,Venezuela,51694.67689524219,5310.0,Yes
750.0,2.0,2016.0,5.0,2.0,$143.24,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
754.0,0.0,2006.0,5.0,17.0,$25.17,Online Transaction,Electronics Merchandiser 1,San Jose ,USA,51694.67689524219,5732.0,Yes
754.0,0.0,2006.0,5.0,17.0,$3.60,Online Transaction,Digital Content Company 3,San Jose ,USA,51694.67689524219,5815.0,Yes
756.0,0.0,2008.0,10.0,17.0,$75.00,Swipe Transaction,Maisies Wholesale,Kerens,USA,75144.0,5300.0,Yes
759.0,1.0,2008.0,12.0,4.0,$108.35,Swipe Transaction,Amaris Istanbul Wholesale,Istanbul,Turkey,51694.67689524219,5310.0,Yes
759.0,1.0,2008.0,12.0,7.0,$19.34,Swipe Transaction,Amaris Istanbul Wholesale,Istanbul,Turkey,51694.67689524219,5310.0,Yes
763.0,0.0,2011.0,8.0,25.0,$18.70,Online Transaction,Electronics Merchandiser 3,San Jose ,USA,51694.67689524219,5732.0,Yes
763.0,0.0,2011.0,8.0,25.0,$10.63,Online Transaction,Department Store 7,San Jose ,USA,51694.67689524219,5311.0,Yes
763.0,0.0,2011.0,8.0,26.0,$31.04,Online Transaction,Department Store 9,San Jose ,USA,51694.67689524219,5311.0,Yes
763.0,0.0,2011.0,8.0,26.0,$615.19,Online Transaction,Auto Parts Company 4,San Jose ,USA,51694.67689524219,5533.0,Yes
767.0,0.0,2016.0,2.0,23.0,$12.54,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
767.0,0.0,2016.0,2.0,25.0,$176.71,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
767.0,0.0,2017.0,5.0,2.0,$3.04,Swipe Transaction,Convenience Store Chain 1,Simi Valley,USA,93065.0,5499.0,Yes
767.0,0.0,2017.0,5.0,3.0,$203.78,Chip Transaction,Car Rental Company 2,Simi Valley,USA,93065.0,3389.0,Yes
767.0,0.0,2017.0,5.0,3.0,$28.00,Chip Transaction,Abdullahs Simi Valley Wholesale,Simi Valley,USA,93065.0,5300.0,Yes
767.0,0.0,2017.0,5.0,3.0,$325.24,Swipe Transaction,Hotel and Resort Company 2,Simi Valley,USA,93065.0,3504.0,Yes
768.0,0.0,2002.0,10.0,8.0,$157.32,Online Transaction,Department Store 8,San Jose ,USA,51694.67689524219,5311.0,Yes
782.0,0.0,2011.0,8.0,24.0,$40.72,Online Transaction,Ride Sharing Company 1,San Jose ,USA,51694.67689524219,4121.0,Yes
782.0,0.0,2011.0,8.0,24.0,$23.97,Online Transaction,Software-Hardware Company 4,San Jose ,USA,51694.67689524219,5045.0,Yes
782.0,1.0,2019.0,4.0,1.0,$277.88,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,USA,19440.0,5300.0,Yes
782.0,1.0,2019.0,4.0,1.0,$301.72,Swipe Transaction,High End Goods Store 2,Womelsdorf,USA,19567.0,5719.0,Yes
782.0,1.0,2019.0,4.0,1.0,$6.51,Chip Transaction,Pharmacy Company 1,Hatfield,USA,19440.0,5912.0,Yes
782.0,1.0,2019.0,4.0,1.0,$93.99,Swipe Transaction,Walk-in Casino 8,Atlantic City,USA,8401.0,7995.0,Yes
783.0,0.0,2014.0,10.0,19.0,$241.65,Online Transaction,Wholesale Club 1,San Jose ,USA,51694.67689524219,5300.0,Yes
785.0,2.0,2016.0,9.0,27.0,$5.30,Online Transaction,Wholesale Club 1,San Jose ,USA,51694.67689524219,5300.0,Yes
785.0,2.0,2016.0,9.0,27.0,$106.49,Online Transaction,Discount Store 1,San Jose ,USA,51694.67689524219,5310.0,Yes
785.0,2.0,2016.0,9.0,27.0,$202.03,Online Transaction,High End Goods Store 2,San Jose ,USA,51694.67689524219,5719.0,Yes
806.0,0.0,2012.0,7.0,8.0,$718.77,Swipe Transaction,Aylas Lodge,Amman,Jordan,51694.67689524219,7011.0,Yes
810.0,1.0,2011.0,12.0,21.0,$208.48,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
810.0,1.0,2011.0,12.0,21.0,$36.05,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,51694.67689524219,5912.0,Yes
810.0,1.0,2011.0,12.0,21.0,$86.68,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,51694.67689524219,5912.0,Yes
810.0,1.0,2011.0,12.0,21.0,$98.27,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
812.0,3.0,2015.0,1.0,12.0,$34.13,Online Transaction,Wholesale Club 1,San Jose ,USA,51694.67689524219,5300.0,Yes
812.0,3.0,2015.0,1.0,12.0,$89.62,Online Transaction,Discount Store 5,San Jose ,USA,51694.67689524219,5310.0,Yes
812.0,3.0,2015.0,1.0,12.0,$106.69,Online Transaction,Software-Hardware Company 4,San Jose ,USA,51694.67689524219,5045.0,Yes
819.0,0.0,2016.0,2.0,22.0,$30.68,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,51694.67689524219,5912.0,Yes
819.0,0.0,2016.0,2.0,22.0,$85.65,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
822.0,0.0,2019.0,3.0,25.0,$69.21,Chip Transaction,Money Transfer Company 1,Lansdale,USA,19446.0,4829.0,Yes
822.0,0.0,2019.0,3.0,25.0,$20.17,Chip Transaction,Giovannis Apothecary,Hatfield,USA,19440.0,5912.0,Yes
822.0,0.0,2019.0,3.0,25.0,$19.39,Chip Transaction,Supermarket Chain 1,Hatfield,USA,19440.0,5411.0,Yes
831.0,3.0,2012.0,3.0,27.0,$57.98,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,51694.67689524219,5912.0,Yes
832.0,0.0,2016.0,9.0,25.0,$59.26,Chip Transaction,Stetsons Caracas Clothing,Caracas,Venezuela,51694.67689524219,5651.0,Yes
832.0,0.0,2016.0,9.0,25.0,$73.80,Online Transaction,High End Goods Store 1,San Jose ,USA,51694.67689524219,5719.0,Yes
832.0,0.0,2016.0,9.0,25.0,$211.43,Online Transaction,Online Retailer 1,San Jose ,USA,51694.67689524219,5311.0,Yes
835.0,4.0,2009.0,3.0,7.0,$20.05,Swipe Transaction,Gas Station Company 1,Istanbul,Turkey,51694.67689524219,5541.0,Yes
838.0,0.0,2008.0,6.0,22.0,$28.24,Swipe Transaction,Chen Rx,Istanbul,Turkey,51694.67689524219,5912.0,Yes
838.0,0.0,2008.0,6.0,23.0,$63.80,Swipe Transaction,Department Store 11,Istanbul,Turkey,51694.67689524219,5311.0,Yes
838.0,0.0,2008.0,6.0,24.0,$142.56,Swipe Transaction,Fast Food Chain 5,Istanbul,Turkey,51694.67689524219,5814.0,Yes
838.0,0.0,2008.0,6.0,26.0,$17.33,Swipe Transaction,Department Store 3,Istanbul,Turkey,51694.67689524219,5311.0,Yes
838.0,0.0,2008.0,6.0,29.0,$12.90,Swipe Transaction,Department Store 3,Istanbul,Turkey,51694.67689524219,5311.0,Yes
839.0,0.0,2008.0,10.0,19.0,$9.44,Swipe Transaction,Department Store 10,Istanbul,Turkey,51694.67689524219,5311.0,Yes
839.0,0.0,2008.0,10.0,19.0,$0.14,Swipe Transaction,Cruz Fine Foods,Istanbul,Turkey,51694.67689524219,5411.0,Yes
839.0,0.0,2008.0,10.0,19.0,$80.05,Swipe Transaction,Sues Furniture,Istanbul,Turkey,51694.67689524219,5712.0,Yes
845.0,0.0,2012.0,3.0,13.0,$39.20,Swipe Transaction,Neufelder Tegucigalpa Wine and Liquor,Tegucigalpa,Honduras,51694.67689524219,5921.0,Yes
860.0,0.0,2019.0,4.0,13.0,$102.14,Chip Transaction,Sheilas Hotel and Casino,Hatfield,USA,19440.0,7995.0,Yes
860.0,0.0,2019.0,4.0,13.0,$33.45,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,USA,19440.0,5300.0,Yes
860.0,0.0,2019.0,4.0,13.0,$48.35,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,USA,19440.0,5300.0,Yes
860.0,0.0,2019.0,4.0,14.0,$1.28,Chip Transaction,Reed Sandals and Shoes,Hatfield,USA,19440.0,5661.0,Yes
860.0,0.0,2019.0,4.0,14.0,$71.79,Swipe Transaction,Rail Company 1,Birdsboro,USA,19508.0,4112.0,Yes
860.0,0.0,2019.0,4.0,15.0,$141.16,Swipe Transaction,Robinson Jewelry,Hatfield,USA,19440.0,5094.0,Yes
860.0,0.0,2019.0,4.0,15.0,$54.77,Swipe Transaction,High End Goods Store 2,Womelsdorf,USA,19567.0,5719.0,Yes
865.0,1.0,2014.0,9.0,2.0,$6.68,Online Transaction,Department Store 4,San Jose ,USA,51694.67689524219,5311.0,Yes
874.0,0.0,2016.0,3.0,8.0,$23.97,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
874.0,0.0,2017.0,2.0,3.0,$57.51,Chip Transaction,Clothing Store 3,Santa Barbara,USA,93103.0,5651.0,Yes
874.0,0.0,2017.0,2.0,3.0,$140.86,Chip Transaction,Abe Hotel and Casino,Simi Valley,USA,93065.0,7995.0,Yes
874.0,0.0,2017.0,2.0,3.0,$89.36,Chip Transaction,Department Store 2,Simi Valley,USA,93065.0,5311.0,Yes
874.0,0.0,2017.0,2.0,3.0,$206.23,Swipe Transaction,Abe Chic Boutique,Simi Valley,USA,93065.0,5621.0,Yes
874.0,0.0,2017.0,2.0,7.0,$241.15,Chip Transaction,Abdullahs Simi Valley Wholesale,Simi Valley,USA,93065.0,5300.0,Yes
874.0,0.0,2019.0,6.0,17.0,$105.71,Swipe Transaction,Phone Service Provider 3,Phoenixville,USA,19460.0,4814.0,Yes
874.0,0.0,2019.0,6.0,17.0,$0.89,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,USA,19440.0,5300.0,Yes
875.0,4.0,2003.0,3.0,29.0,$10.82,Online Transaction,Digital Content Company 1,San Jose ,USA,51694.67689524219,5815.0,Yes
875.0,4.0,2003.0,3.0,29.0,$66.53,Online Transaction,Cosmetics Store 1,San Jose ,USA,51694.67689524219,5977.0,Yes
875.0,4.0,2003.0,3.0,30.0,$88.01,Online Transaction,Car Rental Company 3,San Jose ,USA,51694.67689524219,3387.0,Yes
875.0,4.0,2003.0,3.0,30.0,$0.33,Swipe Transaction,Summers Wholesale,Bogota,Colombia,51694.67689524219,5310.0,Yes
875.0,4.0,2003.0,3.0,30.0,$79.42,Online Transaction,Department Store 10,San Jose ,USA,51694.67689524219,5311.0,Yes
875.0,4.0,2003.0,3.0,31.0,$13.93,Swipe Transaction,King Grocery,Bogota,Colombia,51694.67689524219,5411.0,Yes
879.0,1.0,2019.0,9.0,17.0,$5.86,Chip Transaction,Eddies Wholesale,Georgetown,Guyana,51694.67689524219,5310.0,Yes
880.0,0.0,2014.0,4.0,4.0,$25.52,Online Transaction,Electronics Merchandiser 3,San Jose ,USA,51694.67689524219,5732.0,Yes
886.0,2.0,2016.0,9.0,27.0,$62.75,Chip Transaction,Hotel and Resort Company 7,Lincolnwood,USA,60712.0,3730.0,Yes
886.0,3.0,2006.0,3.0,25.0,$92.83,Online Transaction,Wholesale Club 1,San Jose ,USA,51694.67689524219,5300.0,Yes
886.0,3.0,2006.0,3.0,25.0,$64.16,Online Transaction,Wholesale Club 1,San Jose ,USA,51694.67689524219,5300.0,Yes
886.0,3.0,2006.0,3.0,25.0,$0.73,Online Transaction,Pharmacy Company 1,San Jose ,USA,51694.67689524219,5912.0,Yes
921.0,1.0,2011.0,9.0,5.0,$6.50,Online Transaction,Delivery Company 2,San Jose ,USA,51694.67689524219,4214.0,Yes
925.0,4.0,2001.0,7.0,25.0,$211.37,Online Transaction,Department Store 10,San Jose ,USA,51694.67689524219,5311.0,Yes
925.0,4.0,2001.0,7.0,26.0,$110.21,Online Transaction,Clothing Store 4,San Jose ,USA,51694.67689524219,5651.0,Yes
928.0,3.0,2014.0,12.0,4.0,$171.32,Online Transaction,High End Goods Store 2,San Jose ,USA,51694.67689524219,5719.0,Yes
928.0,4.0,2012.0,6.0,7.0,$42.51,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
928.0,4.0,2012.0,6.0,22.0,$0.07,Swipe Transaction,Peres Amman Wholesale,Amman,Jordan,51694.67689524219,5310.0,Yes
936.0,0.0,2011.0,12.0,31.0,$122.93,Swipe Transaction,Peres Amman Wholesale,Amman,Jordan,51694.67689524219,5310.0,Yes
936.0,0.0,2011.0,12.0,31.0,$89.96,Swipe Transaction,Peres Amman Wholesale,Amman,Jordan,51694.67689524219,5310.0,Yes
936.0,0.0,2012.0,1.0,4.0,$89.16,Swipe Transaction,Perez Package Store,Amman,Jordan,51694.67689524219,5921.0,Yes
945.0,0.0,2014.0,7.0,17.0,$86.81,Online Transaction,Wholesale Club 1,San Jose ,USA,51694.67689524219,5300.0,Yes
945.0,0.0,2014.0,7.0,20.0,$0.09,Online Transaction,Jewelry Company 1,San Jose ,USA,51694.67689524219,5094.0,Yes
945.0,0.0,2014.0,7.0,20.0,$75.36,Online Transaction,Department Store 10,San Jose ,USA,51694.67689524219,5311.0,Yes
945.0,0.0,2014.0,7.0,20.0,$72.44,Online Transaction,Auto Parts Company 4,San Jose ,USA,51694.67689524219,5533.0,Yes
945.0,0.0,2014.0,7.0,20.0,$0.52,Online Transaction,Bookstore Company 1,San Jose ,USA,51694.67689524219,5942.0,Yes
953.0,5.0,2009.0,9.0,10.0,$54.62,Swipe Transaction,Department Store 3,Istanbul,Turkey,51694.67689524219,5311.0,Yes
953.0,5.0,2009.0,9.0,10.0,$105.25,Swipe Transaction,Cruz Fine Foods,Istanbul,Turkey,51694.67689524219,5411.0,Yes
953.0,5.0,2009.0,9.0,10.0,$0.54,Swipe Transaction,Department Store 10,Istanbul,Turkey,51694.67689524219,5311.0,Yes
953.0,5.0,2009.0,9.0,12.0,$92.22,Swipe Transaction,Gas Station Company 1,Istanbul,Turkey,51694.67689524219,5541.0,Yes
954.0,2.0,2016.0,2.0,20.0,$130.41,Chip Transaction,Allstar Gently Used Clothes,Sofia,Bulgaria,51694.67689524219,5651.0,Yes
954.0,2.0,2016.0,2.0,22.0,$73.13,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,51694.67689524219,5912.0,Yes
954.0,2.0,2016.0,2.0,23.0,$309.41,Chip Transaction,Millies Fine Jewelry,Sofia,Bulgaria,51694.67689524219,5094.0,Yes
956.0,0.0,2013.0,2.0,7.0,$4.96,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,51694.67689524219,5912.0,Yes
956.0,0.0,2013.0,2.0,8.0,$208.69,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,51694.67689524219,5912.0,Yes
956.0,0.0,2013.0,2.0,8.0,$391.79,Swipe Transaction,Franklins Jewelry,Tegucigalpa,Honduras,51694.67689524219,5094.0,Yes
969.0,2.0,2009.0,2.0,4.0,$95.70,Swipe Transaction,Santoss Istanbul Jewelry,Istanbul,Turkey,51694.67689524219,5094.0,Yes
969.0,2.0,2009.0,2.0,4.0,$3.14,Swipe Transaction,Amaris Istanbul Wholesale,Istanbul,Turkey,51694.67689524219,5310.0,Yes
969.0,2.0,2009.0,2.0,4.0,$2.12,Swipe Transaction,Delivery Company 1,Istanbul,Turkey,51694.67689524219,4214.0,Yes
969.0,2.0,2009.0,2.0,4.0,$1.61,Swipe Transaction,Restaurant Chain 5,Istanbul,Turkey,51694.67689524219,5812.0,Yes
969.0,2.0,2014.0,8.0,21.0,$71.47,Swipe Transaction,Carter Restaurant,Mexico City,Mexico,51694.67689524219,5812.0,Yes
969.0,2.0,2014.0,8.0,21.0,$43.87,Online Transaction,Department Store 3,San Jose ,USA,51694.67689524219,5311.0,Yes
969.0,5.0,2016.0,1.0,19.0,$144.65,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,51694.67689524219,5310.0,Yes
984.0,0.0,2012.0,7.0,12.0,$105.04,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
984.0,0.0,2012.0,7.0,17.0,$117.81,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,51694.67689524219,5310.0,Yes
984.0,0.0,2012.0,7.0,18.0,$83.99,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,51694.67689524219,5912.0,Yes
985.0,3.0,2016.0,11.0,22.0,$2.95,Chip Transaction,Angelicas Simi Valley Restaurant,Simi Valley,USA,93065.0,5812.0,Yes
985.0,3.0,2016.0,11.0,22.0,$285.84,Chip Transaction,Rodriguez Theatre,Simi Valley,USA,93065.0,7922.0,Yes
985.0,3.0,2016.0,11.0,23.0,$35.76,Swipe Transaction,Supermarket Chain 2,Simi Valley,USA,93065.0,5411.0,Yes
994.0,0.0,2017.0,1.0,4.0,$23.78,Swipe Transaction,Abe Pharmacy,Simi Valley,USA,93065.0,5912.0,Yes
994.0,0.0,2017.0,1.0,4.0,$112.70,Swipe Transaction,Alexias Chiropractors,Simi Valley,USA,93065.0,8041.0,Yes
994.0,0.0,2017.0,1.0,4.0,$157.02,Chip Transaction,Abe Grocery,Simi Valley,USA,93065.0,5411.0,Yes
996.0,8.0,2003.0,5.0,11.0,$25.36,Online Transaction,Delivery Company 1,San Jose ,USA,51694.67689524219,4214.0,Yes
996.0,8.0,2003.0,5.0,11.0,$59.24,Swipe Transaction,James Bogota Limousine,Bogota,Colombia,51694.67689524219,4121.0,Yes
998.0,3.0,2012.0,3.0,21.0,$68.06,Swipe Transaction,Alizas Drugs,Amman,Jordan,51694.67689524219,5912.0,Yes
998.0,3.0,2012.0,3.0,21.0,$0.70,Swipe Transaction,Turner Gourmet Supplies,Amman,Jordan,51694.67689524219,5411.0,Yes
998.0,3.0,2012.0,3.0,25.0,$41.28,Swipe Transaction,Peres Amman Wholesale,Amman,Jordan,51694.67689524219,5310.0,Yes
1000.0,3.0,2017.0,6.0,29.0,$20.71,Chip Transaction,Anderson Wholesale,Kiev,Ukraine,51694.67689524219,5310.0,Yes
1000.0,3.0,2017.0,6.0,30.0,$20.84,Online Transaction,Wholesale Club 1,San Jose ,USA,51694.67689524219,5300.0,Yes
1006.0,0.0,2014.0,6.0,13.0,$88.64,Online Transaction,Electronics Merchandiser 1,San Jose ,USA,51694.67689524219,5732.0,Yes
1006.0,0.0,2014.0,6.0,16.0,$0.35,Online Transaction,Airline Company 4,San Jose ,USA,51694.67689524219,3256.0,Yes
1006.0,0.0,2014.0,6.0,16.0,$13.79,Swipe Transaction,Department Store 11,Delhi,India,51694.67689524219,5311.0,Yes
1006.0,5.0,2011.0,9.0,19.0,$61.71,Online Transaction,Department Store 7,San Jose ,USA,51694.67689524219,5311.0,Yes
1019.0,3.0,2007.0,6.0,28.0,$59.30,Swipe Transaction,Bookstore Company 1,Macon,USA,31204.0,5942.0,Yes
